user	Histories	Behaviors
U5523	J2986 J119 J3299 J2587 J7206 J4088 J2568 J3708 J382 J447 J3168	J26-0 J6752-0 J2213-1 J2658-1 J106-0 J5876-0 J6613-0 J1452-1 J4074-0 J147-0 J3839-1 J7864-0 J6178-0 J7381-0 J7476-0 J8069-0 J1003-0 J5537-0 J226-0 J1607-0
U4989	J7350 J1441 J843	J2049-0 J7958-0 J2588-0 J515-0 J5694-0 J5994-0 J2681-0 J6080-0 J4823-1 J4598-0 J841-1 J2503-0 J2408-0 J1764-0 J4899-0 J5357-0 J4317-0 J6522-0 J6953-0 J8017-0
U23	J1429 J2013 J7408	J2434-0 J8088-0 J7588-0 J7696-0 J72-0 J3708-1 J2139-0 J7414-0 J5842-0 J1358-0 J5087-0 J8187-0 J6302-0 J2750-0 J5399-0 J4103-1 J1872-1 J4606-0 J6474-0 J7993-1
U9529	J5241 J1334 J1581 J6384 J2567 J5880 J7880	J8164-0 J5995-0 J8171-0 J7848-0 J2335-0 J421-0 J1279-0 J1870-1 J6005-0 J616-1 J685-0 J1238-1 J5431-0 J123-1 J3836-0 J6552-0 J1928-1 J667-1 J4491-0 J5543-0
U9859	J900 J2508 J4905 J6506 J1429	J7110-0 J2922-0 J2592-0 J4960-1 J3112-1 J4160-0 J2086-0 J1155-0 J6417-0 J5934-0 J1322-0 J5490-0 J5731-0 J5034-0 J3269-1 J53-0 J6129-0 J4120-0 J5914-0 J3826-0
U9689	J8242 J4190 J4024 J534 J3027	J6067-0 J6277-0 J4289-0 J3371-0 J7811-0 J1566-0 J6508-0 J1851-0 J3581-0 J1795-0 J7529-1 J1839-0 J7540-0 J6680-1 J7735-0 J5359-1 J7189-0 J6598-0 J6474-0 J1087-0
U5566	J1302 J3287 J5885	J5922-0 J2129-0 J5859-0 J4110-0 J6472-1 J2357-1 J1611-0 J4683-0 J426-0 J7006-1 J2103-0 J6563-0 J2891-0 J28-1 J780-0 J3968-0 J3962-0 J5844-0 J8250-0 J5497-0
U3587	J4400 J1640 J7701 J556	J4560-0 J7300-1 J918-0 J4309-0 J7606-1 J7990-0 J4753-0 J351-0 J3547-1 J1450-0 J7129-0 J8206-0 J5864-0 J1633-1 J7188-0 J7223-0 J398-0 J6220-0 J785-0 J1138-0
U318	J2187 J1473 J1032 J5920 J3920	J6733-0 J2590-1 J4719-1 J7655-0 J3516-0 J7007-0 J7334-1 J3929-1 J1158-0 J7533-0 J7554-1 J2899-0 J170-0 J2859-0 J4350-0 J6120-1 J4220-0 J6662-1 J7657-0 J7109-0
U4768	J1122 J3009 J7069	J920-0 J3087-0 J2814-0 J4857-0 J6337-0 J7106-0 J8042-0 J3313-0 J2935-0 J2165-0 J1106-0 J4235-0 J4456-0 J7989-1 J2939-0 J6707-0 J3325-0 J6131-0 J3039-0 J5218-0
U4570	J7143 J2244 J7041	J4760-0 J3548-0 J643-0 J1311-0 J330-0 J4010-0 J1661-0 J3144-0 J7501-0 J1956-0 J7275-0 J2901-0 J287-0 J7789-0 J1192-0 J1999-0 J3788-0 J1828-0 J632-0 J4571-0
U4514	J6661 J2528 J5590	J67-0 J4947-1 J5416-0 J2912-0 J2359-0 J6749-0 J1922-0 J5618-1 J5440-0 J3943-0 J3405-0 J2366-1 J2683-1 J2217-0 J2395-0 J6957-0 J7300-0 J5967-1 J3371-0 J7920-1
U384	J1460 J260 J7914 J6161 J1490	J7690-0 J8118-0 J6803-0 J7057-0 J9-0 J7331-0 J2842-0 J6139-0 J3434-0 J5481-0 J6562-0 J4134-0 J1352-0 J724-0 J7689-0 J5482-0 J2966-0 J7485-0 J4746-0 J5681-0
U7159	J1652 J7636 J1457	J5078-0 J4672-0 J3377-0 J5542-0 J1006-0 J4409-0 J7042-0 J4424-0 J1758-0 J8126-0 J3353-0 J5009-0 J1368-1 J5298-0 J2686-1 J7847-0 J3248-0 J5124-0 J661-0 J5843-0
U1438	J7765 J3952 J178	J3555-0 J644-0 J7149-0 J7152-0 J601-1 J1591-1 J5133-0 J4722-0 J2215-0 J6457-0 J3457-0 J3591-0 J4041-1 J6998-1 J6903-0 J3107-0 J5182-1 J2071-0 J4565-1 J2757-0
U9299	J5829 J1352 J1351 J1353 J3244 J4392 J4994	J4560-0 J2394-0 J2899-0 J240-0 J3862-0 J1813-0 J6028-0 J1805-0 J2439-0 J1558-0 J3571-0 J6958-0 J124-0 J3254-0 J2699-0 J2095-0 J2715-0 J6858-0 J7194-0 J6849-0
U7380	J6897 J108 J3204	J2086-1 J3844-1 J4333-1 J5041-0 J2287-1 J6863-0 J1769-0 J2201-1 J4277-0 J5358-1 J4617-1 J2114-0 J2912-0 J5879-0 J847-0 J684-0 J1774-0 J6683-1 J2672-1 J708-0
U5328	J5241 J4847 J5002	J233-0 J8233-1 J2012-0 J3561-1 J4324-1 J3514-0 J4685-0 J1352-0 J4514-1 J8145-0 J5909-0 J2647-0 J3205-0 J5715-0 J4457-0 J4740-1 J2436-1 J6681-0 J3720-0 J1241-0
U8179	J5071 J1397 J807 J7530 J6144	J5256-0 J924-1 J4608-1 J341-0 J7854-0 J7544-0 J1251-0 J5836-0 J2039-0 J1794-0 J5891-0 J2125-0 J2212-0 J304-0 J3060-0 J385-0 J6806-0 J7071-0 J7757-0 J5342-0
U7226	J3547 J1148 J4208	J1076-0 J7115-0 J2366-1 J2467-0 J5003-0 J1313-0 J310-0 J1274-0 J882-0 J5723-0 J8072-0 J3693-0 J642-0 J6648-1 J1859-0 J3181-0 J3243-0 J3194-0 J7291-0 J8084-1
U1353	J784 J1591 J1376 J3870 J2113 J5865 J4522	J5852-0 J977-0 J6431-1 J1100-0 J3141-0 J6006-0 J4263-0 J7331-0 J2035-0 J7994-0 J1047-0 J5496-1 J7805-0 J4972-0 J823-0 J1546-0 J2780-0 J5808-0 J6038-0 J6066-0
U9284	J7846 J7998 J4321 J3212 J6029 J3684 J3126 J4318 J1817 J3955 J1179	J671-0 J1214-0 J4018-0 J3229-0 J5810-0 J150-1 J5228-0 J2453-1 J6266-0 J8032-1 J5603-0 J4413-0 J6191-0 J6538-0 J6352-0 J5804-0 J7608-0 J4757-0 J5922-0 J6667-0
U9159	J2821 J2517 J267 J5090	J5102-0 J8030-0 J6984-0 J2749-0 J157-0 J7907-0 J6891-0 J3293-0 J356-0 J7228-0 J5554-0 J4356-0 J5165-0 J8249-0 J5466-0 J7175-0 J1412-1 J1279-0 J561-0 J7856-0
U9876	J4335 J7386 J1659 J8214	J1102-0 J4231-0 J6210-0 J1281-0 J5679-0 J6558-0 J7447-0 J6266-0 J4547-0 J2079-0 J7793-0 J1884-0 J5613-0 J7377-0 J7557-0 J1280-0 J7681-0 J1542-0 J3773-0 J7727-0
U2079	J8136 J599 J1154 J3920	J459-0 J2732-0 J4568-0 J3232-0 J7764-0 J1645-1 J6749-0 J6097-0 J5532-0 J3510-0 J7554-0 J4773-0 J7546-0 J4513-0 J3566-0 J4787-0 J4786-0 J4554-1 J5232-0 J6089-0
U7133	J7440 J3111 J3047 J2229	J4419-0 J467-0 J5795-0 J4323-0 J6429-0 J6606-0 J6467-1 J6458-0 J5021-0 J1673-0 J2248-1 J351-1 J5249-0 J2770-0 J916-1 J5820-0 J5544-0 J5444-0 J2041-0 J7828-0
U563	J1527 J3417 J2956 J6364 J6154 J2724 J1457 J7850 J3586 J7296 J1912 J6830	J1958-0 J2060-0 J5042-0 J3505-0 J5701-0 J5489-1 J8070-0 J6354-0 J1116-0 J4179-0 J6125-0 J8174-0 J3003-0 J287-1 J498-0 J3662-1 J1777-0 J3953-1 J6198-0 J3407-1
U9052	J4022 J1649 J6209 J6114 J3347	J8112-0 J3663-0 J6190-0 J4921-1 J2116-0 J1002-1 J3836-0 J4871-0 J784-0 J6569-0 J3011-0 J4290-0 J7519-0 J3802-0 J8001-1 J7939-0 J858-1 J5643-0 J3914-0 J5031-0
U7888	J3840 J7446 J6162 J4026 J6308 J5373 J7986 J7276	J3394-0 J3795-0 J6868-0 J4498-0 J2026-0 J2186-1 J1484-0 J7903-0 J5543-0 J1628-0 J4879-0 J3573-0 J4641-0 J7563-0 J7073-1 J6663-0 J2594-0 J8096-0 J5135-1 J5172-0
U9914	J3329 J5439 J7656 J2802 J3111 J2741	J6140-0 J5410-0 J4781-1 J2393-1 J7888-1 J2267-0 J2468-0 J2459-1 J7482-0 J1623-0 J4155-0 J3871-0 J6382-0 J3511-0 J2241-0 J504-0 J7362-0 J3137-0 J5448-1 J3173-0
U4189	J1670 J1030 J8034 J3047 J1372 J2025 J1256 J4026 J170 J3527 J6483	J4878-0 J4127-0 J346-0 J4604-0 J3914-0 J5399-0 J5494-0 J8250-0 J6733-0 J2060-0 J5069-0 J3791-0 J6011-0 J739-0 J5681-0 J4363-0 J6404-0 J3681-0 J3244-1 J8047-0
U190	J6166 J157 J1424 J3105 J4488	J6580-0 J2169-0 J2974-0 J7320-0 J3941-0 J7825-0 J8037-0 J1257-0 J1690-0 J2317-0 J4325-0 J3765-0 J8160-0 J4309-0 J2090-0 J2212-1 J3671-1 J4695-0 J5936-0 J4273-0
U2095	J5957 J8071 J7047 J906 J2920	J1816-0 J3549-0 J2784-0 J3391-0 J1538-1 J5472-1 J6198-0 J2438-1 J6409-0 J4820-0 J2705-1 J347-0 J4395-0 J2901-0 J5873-0 J3066-0 J3001-0 J1014-0 J5851-0 J2056-1
U7027	J2794 J3598 J7733 J107 J1644 J6674	J1801-0 J7121-1 J6374-0 J3405-0 J5114-1 J2856-1 J4341-0 J1910-0 J5333-0 J1228-0 J831-0 J7067-1 J8028-0 J4706-0 J4127-0 J4615-0 J7063-0 J4401-1 J1071-0 J5810-0
U8724	J3269 J4847 J1582	J2286-0 J6139-1 J5852-0 J6905-0 J198-1 J5728-0 J584-0 J6873-0 J411-1 J3404-0 J1478-0 J491-0 J5570-1 J4561-0 J4226-0 J2481-1 J2018-0 J7511-0 J1601-0 J3477-1
U9603	J2187 J4610 J7386 J5067 J4538	J7425-0 J5529-0 J770-0 J7790-0 J4951-0 J3685-0 J8146-0 J4443-0 J3835-0 J4599-0 J2627-0 J414-0 J680-0 J6703-0 J4950-0 J2965-0 J2141-0 J3287-0 J3586-1 J6060-0
U6496	J6222 J8101 J112 J8187 J4239	J7515-1 J273-0 J2151-0 J2162-0 J1619-0 J3882-0 J5947-1 J5689-1 J485-0 J180-1 J6333-0 J402-0 J2446-1 J3911-1 J3645-1 J5448-1 J4390-0 J6171-0 J2650-0 J5727-0
U2893	J3155 J2453 J6688	J4378-0 J7486-0 J6109-1 J4629-1 J4051-0 J3690-0 J4341-0 J163-0 J7149-0 J5936-0 J2671-1 J3759-0 J2554-0 J1211-1 J8060-0 J2942-0 J7453-0 J6273-0 J8043-0 J4084-0
U7543	J7177 J2690 J2920	J8109-1 J5479-1 J6316-0 J5478-0 J790-0 J4233-0 J5524-0 J5056-0 J4581-0 J1454-0 J3625-0 J5328-0 J3771-0 J5962-0 J4376-0 J8142-0 J5417-0 J2705-1 J2137-0 J4300-0
U4224	J4236 J4183 J8004 J2786 J6502 J7036 J4318 J7037 J7206 J1912	J1112-0 J6497-1 J419-0 J2196-0 J781-0 J3794-0 J2304-0 J8168-1 J4132-1 J1800-0 J5702-0 J8190-0 J2725-0 J6332-0 J397-1 J4650-0 J3633-0 J1961-0 J4593-1 J8235-1
U7844	J4205 J7840 J1055 J344 J3646 J5641	J226-0 J5369-0 J2259-0 J803-0 J4677-0 J3687-0 J914-0 J3470-0 J7379-0 J2930-0 J5299-0 J5582-1 J8251-0 J7618-0 J6331-0 J2409-0 J6793-0 J4232-0 J5990-0 J4983-0
U5112	J4 J1488 J863 J1254 J5480 J6677 J1235 J2185 J8207 J7624	J4593-1 J2689-0 J7764-0 J5984-0 J1840-0 J3667-0 J20-0 J4962-0 J7937-0 J5298-0 J7894-0 J5951-0 J2333-0 J7256-0 J7134-0 J6915-0 J7822-0 J6551-0 J688-0 J1005-0
U4274	J3134 J2354 J4148 J7420 J6461 J3593 J7265	J2127-0 J6286-0 J35-0 J7909-0 J826-1 J5920-1 J1560-0 J906-1 J7962-0 J1569-1 J4431-0 J6936-0 J4246-0 J757-1 J7379-0 J2466-0 J92-0 J2812-0 J5179-0 J2270-0
U3488	J1459 J4562 J7636 J1424	J4424-0 J3308-0 J4716-0 J5508-0 J1549-0 J5517-0 J3337-0 J1308-0 J6613-0 J2762-0 J1558-0 J5563-0 J2608-0 J6195-0 J3962-0 J3172-0 J3931-0 J8049-0 J7703-0 J3806-0
U9576	J7037 J1907 J3409 J3499 J28 J8254 J7884 J525	J1679-0 J1311-0 J2241-0 J6217-0 J4429-0 J5440-0 J6740-1 J322-0 J4089-0 J5362-0 J3426-0 J4067-0 J2881-0 J7787-0 J6035-0 J3745-0 J1823-0 J6286-0 J4566-0 J7957-0
U223	J3112 J7424 J3400 J229 J3675 J7025 J6880 J2510 J7884 J3372 J3105 J7093 J826 J6943	J1747-0 J6821-0 J4953-0 J7187-1 J5928-0 J250-0 J2682-0 J1557-1 J6095-0 J8018-0 J3059-1 J819-0 J7384-0 J1638-0 J6199-0 J7722-0 J6030-1 J5616-0 J5306-0 J5610-0
U234	J603 J4484 J2766 J4305	J1808-0 J4949-0 J6352-1 J1474-0 J5025-0 J2364-0 J5962-0 J6923-0 J3629-0 J395-0 J7192-0 J107-1 J4441-0 J6085-0 J7456-0 J7672-0 J4034-0 J7437-0 J4780-0 J4321-0
U2577	J7866 J1637 J813 J2390 J4298	J6991-0 J8218-0 J3443-0 J4745-0 J3223-0 J6714-0 J1014-0 J3873-0 J5227-0 J7247-0 J7561-1 J2514-0 J3139-1 J698-1 J4802-0 J3880-1 J5822-0 J6595-1 J6912-1 J4872-0
U3680	J2374 J2693 J3546 J6368 J7292 J7206 J7530 J7846 J7868 J7673	J5378-0 J159-0 J5045-0 J3182-0 J2839-1 J837-0 J2069-0 J4064-0 J6046-0 J6026-1 J2581-1 J2837-1 J2793-0 J5885-1 J5342-0 J3401-0 J1911-0 J5163-0 J5779-0 J3864-0
U3149	J4994 J5829 J1351 J1352 J4392 J3244 J1353	J1723-0 J6764-0 J1069-0 J3007-0 J2191-0 J5685-0 J5333-0 J4532-0 J4368-0 J370-0 J6022-0 J4773-0 J6717-0 J2958-0 J6433-0 J5609-0 J561-0 J4773-0 J4108-0 J4402-0
U6036	J4885 J8077 J5487 J4384	J1002-0 J4792-1 J5119-0 J4238-0 J5506-0 J6166-0 J5177-0 J415-0 J3781-0 J2695-1 J1529-0 J312-1 J1435-0 J3110-1 J2059-0 J567-0 J4775-0 J1073-0 J2928-0 J923-1
U3172	J8248 J5385 J8004 J7437 J6213 J1959	J267-1 J5626-0 J2038-0 J1957-1 J6097-0 J5457-0 J1516-0 J1749-0 J5751-0 J5705-0 J4013-0 J3260-0 J3548-0 J2311-0 J7238-0 J7401-0 J3729-0 J2926-0 J990-0 J5062-1
U9463	J3878 J7527 J1658 J3786	J5695-0 J1949-0 J753-0 J7507-0 J1078-0 J3024-0 J6539-1 J824-0 J2222-0 J1406-0 J6187-0 J6829-0 J396-0 J6973-0 J5848-0 J1955-1 J7956-0 J3162-0 J4784-0 J7637-0
U9018	J637 J3657 J568	J3071-0 J5574-1 J6473-1 J5369-0 J7885-0 J8174-0 J1535-0 J7483-0 J3642-0 J7507-0 J5793-0 J1883-0 J2126-0 J3515-0 J381-0 J4413-0 J529-0 J1869-0 J2951-0 J4099-0
U8093	J3995 J1692 J3553 J6399 J12 J6367 J3787 J2363 J3828 J7067	J2764-0 J7183-0 J971-0 J459-0 J1615-0 J6908-0 J134-0 J6318-0 J6659-0 J6792-0 J196-0 J1200-0 J6-1 J764-0 J2121-0 J6268-0 J1816-0 J2047-0 J688-0 J442-0
U4335	J2518 J4317 J4023 J5987 J1620	J6003-1 J1907-1 J200-1 J4255-0 J2750-0 J6853-0 J1924-0 J6910-0 J6288-1 J7603-0 J3274-0 J4591-0 J426-1 J279-0 J7072-0 J7976-0 J2411-0 J8155-0 J4040-0 J6834-0
U5537	J2048 J4885 J1892 J6505	J3848-1 J6022-1 J3265-0 J6857-0 J8246-0 J4427-0 J1744-0 J2477-1 J5129-0 J1685-1 J2859-0 J3643-0 J2937-0 J3885-1 J2244-0 J6329-0 J3338-0 J8126-0 J7662-0 J1948-1
U6245	J2069 J6386 J4145 J5390 J575 J4890 J6912	J2182-0 J1487-0 J7848-0 J1821-0 J8056-0 J8098-0 J4821-0 J7703-0 J5773-0 J7011-0 J7811-0 J7415-0 J1482-0 J5149-0 J3571-0 J3225-0 J628-0 J450-0 J7219-0 J2479-0
U253	J1485 J5974 J7918 J1776	J6520-0 J3699-1 J1017-0 J4179-0 J128-0 J1127-0 J2519-0 J3756-0 J3825-0 J7361-0 J1829-0 J6112-0 J130-0 J5578-1 J6455-0 J1024-0 J7665-0 J2879-0 J5675-0 J1045-0
U47	J6038 J4291 J5245 J7185 J177 J5121 J534 J2671 J907 J3878	J4184-0 J7309-0 J1676-1 J4391-0 J598-1 J7051-0 J321-0 J4442-0 J6554-0 J5456-0 J3091-1 J6258-0 J6845-0 J1223-0 J476-0 J1318-0 J5549-0 J3989-0 J1393-0 J6918-0
U2028	J7634 J1377 J3380 J7765	J4333-0 J2522-0 J6288-0 J6407-0 J866-0 J6006-0 J2205-0 J2067-0 J6367-1 J556-0 J5011-0 J5068-0 J4756-0 J4562-0 J230-0 J4303-0 J2383-0 J905-0 J5401-0 J1843-0
U1283	J3894 J1664 J683 J534 J7764 J2950 J1646 J6168 J1656 J6872 J3878 J7341 J7801	J1495-0 J1955-0 J8156-0 J2289-0 J489-0 J284-0 J3472-0 J3060-0 J2524-0 J4284-0 J1420-0 J3306-0 J5271-0 J3584-0 J1326-0 J502-0 J2608-0 J3583-0 J2525-0 J6017-0
U1066	J6361 J2104 J2380 J2905 J591 J2681 J7480 J237 J1053 J6000 J7752 J3628 J2712	J4746-0 J864-0 J3213-0 J8027-0 J2108-0 J7866-0 J4260-0 J5602-0 J742-0 J6767-0 J8106-0 J4610-0 J3265-0 J8187-0 J428-0 J7108-0 J1819-1 J7506-0 J1583-0 J2869-0
U8244	J1852 J3584 J1023	J2902-0 J3579-0 J5911-0 J3018-0 J5001-0 J5299-0 J3433-0 J2443-1 J6760-0 J1768-1 J6787-0 J7768-0 J4247-0 J3085-0 J7559-1 J683-0 J5801-0 J7175-0 J4890-1 J2504-0
U3453	J1351 J7581 J3757 J2893 J526	J4829-0 J3558-0 J7519-0 J4529-0 J4543-0 J1305-0 J5216-0 J3918-0 J1425-0 J5844-0 J7317-0 J53-0 J5478-0 J7929-0 J7480-0 J7942-0 J2607-0 J2246-0 J3516-0 J927-0
U7474	J6415 J3959 J5737 J1867	J5501-0 J654-0 J7306-0 J4437-0 J8024-0 J4687-0 J2352-0 J6769-0 J6495-0 J6096-0 J460-0 J3939-0 J1601-0 J5867-0 J2151-0 J3622-0 J4698-0 J5453-0 J3421-0 J32-0
U3499	J1032 J7195 J2025 J1602 J8062 J1827 J813 J3962	J4995-0 J3026-0 J2961-0 J989-0 J1727-0 J8156-0 J4947-0 J5169-0 J3463-0 J4388-0 J7191-0 J7611-0 J7781-0 J7234-0 J3981-0 J8146-0 J2983-0 J6774-0 J2495-0 J731-0
U9898	J1030 J1916 J3059 J2172	J984-0 J3542-0 J1734-0 J5442-0 J1921-0 J4529-0 J5310-0 J5281-0 J4259-1 J422-0 J5839-0 J2499-0 J4460-0 J2029-0 J8023-0 J2890-0 J4298-1 J1553-0 J7755-0 J2231-0
U6684	J2624 J917 J2463 J1450	J7081-0 J4136-0 J7944-0 J4306-0 J195-0 J8009-0 J2526-0 J6024-0 J2144-0 J7414-0 J7495-0 J3877-0 J3483-0 J3667-0 J7624-1 J1037-0 J7657-0 J4699-0 J5891-0 J7397-0
U1261	J2366 J5578 J2693 J7765 J1328	J7997-0 J3712-0 J7511-0 J1152-0 J514-0 J464-0 J4399-1 J3936-0 J1472-1 J7255-0 J1928-0 J7249-0 J165-1 J3156-0 J932-0 J3735-0 J3850-1 J3877-1 J3771-0 J6475-0
U3695	J2697 J4882 J1147	J4962-0 J7560-0 J6859-0 J6183-0 J5228-0 J2118-0 J6279-0 J1821-0 J2184-0 J608-0 J4378-0 J5768-0 J4287-0 J5945-0 J264-0 J1777-0 J749-0 J4706-0 J3760-0 J6522-0
U2266	J1467 J3127 J3561	J3535-0 J7653-0 J3404-0 J6375-0 J8260-0 J4144-0 J3198-0 J6125-0 J102-0 J4604-1 J1090-0 J4082-0 J7046-0 J2403-0 J2565-0 J498-0 J1516-0 J6496-0 J5453-0 J8166-0
U428	J1424 J4749 J3073	J1654-0 J5288-0 J3917-0 J3449-1 J1096-0 J3351-1 J5310-0 J3714-0 J7240-0 J1852-0 J6486-1 J1272-0 J4739-0 J2100-1 J5612-0 J1624-0 J5951-0 J6501-0 J6395-0 J5540-0
U8311	J5121 J1966 J917	J3001-0 J2240-0 J5953-0 J5070-0 J6964-0 J5940-0 J6353-0 J5169-0 J7531-0 J2669-0 J5621-0 J5531-0 J5719-0 J1827-0 J6166-0 J8015-0 J5708-1 J3271-0 J524-0 J45-0
U2696	J3710 J4541 J8034 J2548 J6620 J3026	J7008-0 J224-1 J1957-0 J5588-0 J6102-0 J1212-0 J8247-0 J5044-0 J2696-1 J4540-0 J5007-0 J8254-0 J3476-0 J3653-0 J3890-0 J7982-0 J3965-0 J2273-0 J2394-0 J550-0
U8565	J4320 J3091 J8233 J4147 J8137 J2920 J663	J637-0 J4139-1 J6854-0 J5136-0 J5547-0 J4024-1 J7219-0 J6691-1 J7701-0 J928-0 J1990-0 J203-0 J6137-0 J2242-0 J5460-1 J8091-1 J7124-0 J2632-0 J3044-1 J7771-0
U2569	J7418 J169 J6174 J8093 J3 J2886 J6119 J7041	J1333-0 J1357-0 J275-1 J5361-0 J5433-0 J837-0 J3502-0 J1996-0 J3655-0 J2511-0 J8169-1 J5877-0 J6599-0 J2943-0 J3874-0 J1812-0 J2679-0 J3112-0 J240-0 J2496-0
U3148	J3216 J1352 J1867 J659	J5257-0 J7142-0 J4416-0 J6017-0 J5062-0 J1557-0 J3241-0 J5604-0 J3748-0 J1880-1 J1243-0 J2486-0 J5860-0 J1491-0 J6329-0 J8158-0 J8045-0 J8141-0 J7564-0 J4821-0
U1096	J4916 J2250 J603 J2302 J102 J6201 J2369 J5533 J3935 J4026 J224	J7348-0 J2692-1 J6970-0 J1365-0 J1033-0 J6329-0 J7680-0 J209-0 J2136-1 J1209-0 J5939-1 J3183-1 J5350-0 J6578-0 J7811-0 J8232-1 J482-0 J4223-0 J680-0 J7378-0
U3341	J5339 J2229 J3925 J768 J3821	J4644-0 J5614-1 J410-0 J7600-0 J3586-0 J155-0 J4718-0 J6500-0 J294-0 J4506-0 J5985-0 J4308-0 J8055-0 J4415-0 J7331-0 J7923-0 J4377-0 J5911-0 J259-0 J1254-0
U2916	J382 J7884 J4849 J3847 J3753 J2331 J1030 J5450 J3025 J6977 J4510 J4327 J3840 J4204 J3631 J6408	J938-1 J2802-1 J3722-0 J3879-0 J7249-0 J4298-1 J2226-0 J769-0 J3279-0 J7436-0 J7046-1 J7022-0 J675-1 J7432-0 J2032-0 J1648-1 J3331-1 J3761-0 J4101-0 J7443-1
U4373	J193 J742 J729 J7243 J2950 J467 J3387 J1610 J8128 J5245	J8197-0 J3796-1 J4412-0 J2999-0 J67-0 J8007-0 J4379-0 J3776-1 J6392-0 J1117-0 J3469-0 J1792-0 J1030-0 J6849-0 J4539-0 J8150-0 J2303-0 J596-0 J1406-0 J1482-0
U2816	J3653 J272 J6230 J700 J2471 J5114 J3660 J5186 J2828 J5096 J387 J2736	J5095-1 J3357-0 J2857-0 J6409-0 J6943-1 J3836-0 J8052-0 J2300-0 J2492-0 J4042-0 J5094-0 J795-0 J3189-0 J2090-0 J298-1 J3631-0 J1843-0 J3297-0 J378-0 J4107-0
U4337	J1933 J4103 J6542 J7376 J4336 J6912 J1141	J7945-0 J364-0 J2596-0 J4875-1 J96-0 J6824-0 J1046-0 J5688-0 J3990-0 J1586-0 J8248-0 J78-0 J2855-0 J3287-0 J6057-0 J4155-0 J5598-0 J7082-0 J6306-0 J873-0
U2430	J4792 J5448 J2150	J2460-1 J7824-1 J4903-1 J7217-0 J7894-0 J3563-0 J60-0 J5715-0 J7688-1 J5966-0 J4025-1 J2440-0 J7681-0 J876-0 J1524-0 J1152-0 J5842-0 J7458-0 J6590-0 J7117-0
U1809	J107 J3091 J2250 J2186 J7036 J7334	J3000-0 J5579-0 J6674-1 J7260-0 J1211-0 J2203-0 J1399-0 J4627-0 J3372-0 J3045-0 J4769-0 J2181-0 J3423-0 J7194-0 J7460-0 J2518-0 J4377-1 J7495-0 J3574-0 J1902-0
U693	J8191 J156 J3839 J1594	J8035-0 J5845-0 J3235-0 J6187-0 J41-0 J2082-0 J8104-1 J516-0 J7966-0 J5663-0 J6266-0 J7705-0 J2610-0 J2221-0 J88-0 J333-0 J3587-0 J3481-1 J414-0 J5574-1
U7962	J5719 J3110 J3684	J6253-0 J2021-0 J6593-0 J7867-1 J8107-0 J1023-1 J3398-0 J2-0 J1706-0 J4315-0 J6253-0 J7681-0 J8214-1 J979-0 J7338-0 J5446-0 J3347-1 J3128-0 J3939-0 J355-0
U7033	J5081 J8134 J5080	J3645-0 J3596-0 J5918-0 J3809-0 J3918-0 J3078-0 J3205-0 J4760-0 J7214-0 J6356-0 J4169-0 J2287-0 J549-0 J4963-0 J1949-0 J3947-0 J4179-0 J7927-0 J4874-0 J3656-0
U9169	J4905 J1468 J2525 J3387 J397 J5347 J6242 J6955 J577	J5388-0 J4646-1 J758-0 J7081-1 J1825-0 J5870-0 J1962-1 J1158-0 J1423-0 J5951-0 J6653-0 J5735-0 J6710-0 J419-1 J3848-1 J851-0 J6143-0 J5292-0 J3206-0 J2565-1
U9485	J4423 J3029 J6375 J3845 J6910 J1965	J7328-0 J1939-1 J1281-0 J2224-0 J2261-0 J7212-0 J5901-0 J2164-0 J1750-0 J3494-0 J276-0 J2784-0 J1544-0 J3769-1 J3525-0 J2434-0 J7168-0 J1975-0 J670-0 J3247-0
U8999	J4869 J6708 J3026 J1375 J6737 J8239 J3097 J1966 J6126 J6951 J3090	J1905-1 J4514-1 J7359-1 J4507-0 J3285-0 J4680-0 J2765-0 J3308-0 J7216-0 J8029-0 J3438-0 J4107-0 J6942-1 J4852-1 J2503-0 J1883-0 J5458-0 J1202-0 J6254-0 J1321-0
U9509	J1261 J6408 J1870 J4000 J6144 J7386 J6105 J3304	J4263-1 J7726-0 J6424-0 J5709-0 J8133-0 J2578-1 J1736-0 J5159-0 J1595-0 J353-0 J2263-0 J5442-0 J5565-0 J7176-0 J2871-0 J7780-0 J6559-0 J2524-0 J997-0 J2058-0
U1223	J6509 J3436	J8049-0 J3831-0 J5089-0 J2095-0 J5317-0 J5000-0 J7344-0 J4353-0 J2703-0 J2166-0 J49-0 J2428-0 J1545-0 J6903-0 J4711-0 J6340-0 J3637-0 J5013-0 J1798-0 J5282-0
U4696	J7031 J4761 J3046 J4170	J869-0 J7464-0 J5193-1 J7805-0 J6114-1 J2157-0 J7540-0 J5153-0 J5496-0 J1480-0 J7398-1 J1932-0 J2447-0 J5028-0 J1720-0 J144-0 J5305-0 J1147-1 J1711-0 J3556-0
U3460	J923 J1468 J3103	J6175-0 J759-0 J4-1 J4535-0 J6942-0 J2911-1 J4183-1 J5339-1 J1030-1 J1953-0 J5924-0 J6279-0 J6959-0 J3342-1 J2063-0 J1743-0 J7638-0 J5482-0 J6954-1 J5847-0
